snapshot_version,cutoff_date,association_id,disease_code,pmid,pubmed_url,title,authors,abstract,keywords,publication_types,publication_year,journal,language_eligibility_status,eligibility_status,classification_status,semantic_status,relevance_class,decision_code,corpus_status,final_label_source,classification_version,integrity_status,integrity_last_checked_at,plain_language_explanation,eligibility_reason,language_exclusion_reason,association_updated_at
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-065,FTD,39062033,https://pubmed.ncbi.nlm.nih.gov/39062033/,Exploratory Tau PET/CT with [11C]PBB3 in Patients with Suspected Alzheimer's Disease and Frontotemporal Lobar Degeneration: A Pilot Study on Correlation with PET Imaging and Cerebrospinal Fluid Biomarkers.,Strobel Joachim; Yousefzadeh-Nowshahr Elham; Deininger Katharina; Bohn Karl Peter; von Arnim Christine A F; Otto Markus; Solbach Christoph; Anderl-Straub Sarah; Polivka Dörte; Fissler Patrick; Glatting Gerhard; Riepe Matthias W; Higuchi Makoto; Beer Ambros J; Ludolph Albert; Winter Gordon,"Accurately diagnosing Alzheimer's disease (AD) and frontotemporal lobar degeneration (FTLD) is challenging due to overlapping symptoms and limitations of current imaging methods. This study investigates the use of [11C]PBB3 PET/CT imaging to visualize tau pathology and improve diagnostic accuracy. Given diagnostic challenges with symptoms and conventional imaging, [11C]PBB3 PET/CT's potential to enhance accuracy was investigated by correlating tau pathology with cerebrospinal fluid (CSF) biomarkers, positron emission tomography (PET), computed tomography (CT), amyloid-beta, and Mini-Mental State Examination (MMSE). We conducted [11C]PBB3 PET/CT imaging on 24 patients with suspected AD or FTLD, alongside [11C]PiB PET/CT (13 patients) and [18F]FDG PET/CT (15 patients). Visual and quantitative assessments of [11C]PBB3 uptake using standardized uptake value ratios (SUV-Rs) and correlation analyses with clinical assessments were performed. The scans revealed distinct tau accumulation patterns; 13 patients had no or faint uptake (PBB3-negative) and 11 had moderate to pronounced uptake (PBB3-positive). Significant inverse correlations were found between [11C]PBB3 SUV-Rs and MMSE scores, but not with CSF-tau or CSF-amyloid-beta levels. Here, we show that [11C]PBB3 PET/CT imaging can reveal distinct tau accumulation patterns and correlate these with cognitive impairment in neurodegenerative diseases. Our study demonstrates the potential of [11C]PBB3-PET imaging for visualizing tau pathology and assessing disease severity, offering a promising tool for enhancing diagnostic accuracy in AD and FTLD. Further research is essential to validate these findings and refine the use of tau-specific PET imaging in clinical practice, ultimately improving patient care and treatment outcomes.",[11C]PBB3; Alzheimer’s disease; amyloid-beta; cerebrospinal fluid (CSF) biomarkers; computed tomography (CT); frontotemporal lobar degeneration; Mini-Mental State Examination (MMSE); neuroimaging; positron emission tomography (PET); tauopathies,Journal Article,2024,Biomedicines,eligible,eligible,final,complete,co_primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-066,FTD,38501336,https://pubmed.ncbi.nlm.nih.gov/38501336/,Viscous dynamics associated with hypoexcitation and structural disintegration in neurodegeneration via generative whole-brain modeling.,Coronel-Oliveros Carlos; Gómez Raúl Gónzalez; Ranasinghe Kamalini; Sainz-Ballesteros Agustín; Legaz Agustina; Fittipaldi Sol; Cruzat Josephine; Herzog Rubén; Yener Gorsev; Parra Mario; Aguillon David; Lopera Francisco; Santamaria-Garcia Hernando; Moguilner Sebastián; Medel Vicente; Orio Patricio; Whelan Robert; Tagliazucchi Enzo; Prado Pavel; Ibañez Agustín,"INTRODUCTION: Alzheimer's disease (AD) and behavioral variant frontotemporal dementia (bvFTD) lack mechanistic biophysical modeling in diverse, underrepresented populations. Electroencephalography (EEG) is a high temporal resolution, cost-effective technique for studying dementia globally, but lacks mechanistic models and produces non-replicable results.
METHODS: We developed a generative whole-brain model that combines EEG source-level metaconnectivity, anatomical priors, and a perturbational approach. This model was applied to Global South participants (AD, bvFTD, and healthy controls).
RESULTS: Metaconnectivity outperformed pairwise connectivity and revealed more viscous dynamics in patients, with altered metaconnectivity patterns associated with multimodal disease presentation. The biophysical model showed that connectome disintegration and hypoexcitability triggered altered metaconnectivity dynamics and identified critical regions for brain stimulation. We replicated the main results in a second subset of participants for validation with unharmonized, heterogeneous recording settings.
DISCUSSION: The results provide a novel agenda for developing mechanistic model-inspired characterization and therapies in clinical, translational, and computational neuroscience settings.",Alzheimer's disease; electroencephalography; frontotemporal dementia; hypoexcitation; metaconnectivity; neurodegeneration; structural connectivity; whole‐brain modeling,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",2024,Alzheimer's & dementia : the journal of the Alzheimer's Association,eligible,eligible,final,complete,co_primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-067,FTD,42491005,https://pubmed.ncbi.nlm.nih.gov/42491005/,Case Report: Cotard's syndrome associated with suicide attempt-related delirium.,Flach Richárd; Varga Júlia Éva; Herold Róbert; Bányavölgyi Vita; Osvath Péter; Fekete Sándor; Voros Viktor; Tényi Tamás,"Cotard's syndrome is a rare psychopathological phenomenon characterized by nihilistic delusions concerning one's body, existence, or death. We report the case of an 88-year-old man with no previous psychiatric treatment who was admitted following a medication-overdose suicide attempt in the context of a severe depressive crisis. After intensive and internal medical treatment, he developed a fluctuating confusional state characterized by disturbances of orientation, impaired attention, paranoid ideation, and nihilistic beliefs. During this period, he repeatedly stated that he was dead, had been cremated, and that his wife had also died. Notably, these nihilistic beliefs persisted during relatively lucid intervals, even as the severity of the disturbance of consciousness fluctuated. Severe depressive symptoms, somatic decompensation, metabolic abnormalities, sensory impairment, frontotemporal atrophy, and mild neurocognitive impairment were present. The clinical picture was interpreted as Cotard-type nihilistic delusions emerging during a fluctuating delirious state in the context of severe depression, suicidal behavior, and underlying neurocognitive vulnerability. Treatment with risperidone, mirtazapine, somatic stabilization, and supportive psychotherapy was followed by gradual resolution of both the confusional state and the nihilistic delusions. This case highlights the complex interplay between delirium, severe depression, suicidal behavior, and neurocognitive impairment in the development of Cotard-type phenomena and underscores the importance of a careful differential diagnostic approach when nihilistic delusions arise in medically and cognitively vulnerable older adults.",Cotard’s syndrome; late-life psychosis; mild cognitive impairment; nihilistic delusions; suicide attempt,Case Reports; Journal Article,2026,Frontiers in psychiatry,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Relato ou série de casos,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-068,FTD,38477959,https://pubmed.ncbi.nlm.nih.gov/38477959/,"Point prevalence of epilepsy in dementia: A ""real-world"" estimate.",Muroni Antonella; Floris Gianluca; Borghero Giuseppe; Ardu Silvia; Pateri Maria Ida; Pilotto Silvy; Pisano Giada; Defazio Giovanni,"OBJECTIVE: Several studies have demonstrated a higher frequency of seizures and epilepsy in Alzheimer's disease and other forms of dementia as compared with healthy elderly individuals. However, incidence and prevalence of epilepsy in the general population of dementia are unknown since most previous studies were performed in secondary-tertiary referral centres. In addition, all prior studies but one provided ""period"" rather than ""point"" prevalence estimates.
METHODS: We assessed point prevalence estimate of epileptic manifestations requiring antiepileptic medication in patients Alzheimer's disease, vascular dementia, and fronto-temporal dementia from a secondary clinical setting.
RESULTS: Point prevalence estimates were 6.4% (95% CI: 1.5 to 11.3) in Alzheimer's disease, 8.9% (95% CI: 1.4 to 16.4), in vascular dementia, and 6% (95% CI: 1.3 to 10.7) in fronto-temporal dementia, rates that were greater than those observed in the healthy elderly population. Regardless of the etiology of dementia, epilepsy was characterized by unprovoked seizures that lacked distinguishing clinical features.
SIGNIFICANCE: These findings support epilepsy as part of the spectrum of dementia. The similar point prevalence of definite epilepsy requiring AED treatment in Alzheimer's disease and non Alzheimer dementias raised the possibility of similar underlying mechanism of epileptogenesis. Although this was not a population-based study, accurate point prevalence data from clinic setting would be important to better define the burden of epilepsy in dementia and the demands on health services to manage the condition.",alzheimer's disease; Epilepsy; fronto temporal dementia; point prevalence; vascular dementia,Journal Article,2024,Epileptic disorders : international epilepsy journal with videotape,eligible,eligible,final,complete,shared_mechanism,separate_view,separate,Adjudicação humana,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This original study is preserved in a separate analytical view.,Elegibilidade confirmada durante adjudicação humana,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-069,FTD,38106054,https://pubmed.ncbi.nlm.nih.gov/38106054/,Functional network collapse in neurodegenerative disease.,Brown Jesse A; Lee Alex J; Fernhoff Kristen; Pistone Taylor; Pasquini Lorenzo; Wise Amy B; Staffaroni Adam M; Luisa Mandelli Maria; Lee Suzee E; Boxer Adam L; Rankin Katherine P; Rabinovici Gil D; Luisa Gorno Tempini Maria; Rosen Howard J; Kramer Joel H; Miller Bruce L; Seeley William W; Alzheimer’s Disease Neuroimaging Initiative (ADNI),"Cognitive and behavioral deficits in Alzheimer's disease (AD) and frontotemporal dementia (FTD) result from brain atrophy and altered functional connectivity. However, it is unclear how atrophy relates to functional connectivity disruptions across dementia subtypes and stages. We addressed this question using structural and functional MRI from 221 patients with AD (n=82), behavioral variant FTD (n=41), corticobasal syndrome (n=27), nonfluent (n=34) and semantic (n=37) variant primary progressive aphasia, and 100 cognitively normal individuals. Using partial least squares regression, we identified three principal structure-function components. The first component showed overall atrophy correlating with primary cortical hypo-connectivity and subcortical/association cortical hyper-connectivity. Components two and three linked focal syndrome-specific atrophy to peri-lesional hypo-connectivity and distal hyper-connectivity. Structural and functional component scores predicted global and domain-specific cognitive deficits. Anatomically, functional connectivity changes reflected alterations in specific brain activity gradients. Eigenmode analysis identified temporal phase and amplitude collapse as an explanation for atrophy-driven functional connectivity changes.",,Journal Article; Preprint,2023,bioRxiv : the preprint server for biology,eligible,eligible,final,complete,co_primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-070,FTD,42416267,https://pubmed.ncbi.nlm.nih.gov/42416267/,Reported symptoms and patterns of language impairment in bilingual speakers with primary progressive aphasia: a retrospective study.,de Leon Jessica; Allen Isabel Elaine; Miller Zachary; Dronkers Nina; Henry Maya; Gorno-Tempini Maria Luisa; Grasso Stephanie,"BACKGROUND: The relative scarcity of studies of bilingual speakers with primary progressive aphasia (PPA) leads to knowledge gaps regarding their symptoms and patterns of language impairment. It is unknown if PPA symptoms in bilingual speakers differ from those of monolingual speakers. In addition, it remains unclear if one of a bilingual speaker's languages is more vulnerable to the onset of symptoms and/or is better preserved. Furthermore, bilingualism factors (e.g. order/age of language acquisition (L1/L2) and language dominance) may explain patterns of impairment both within and across the variants of PPA.
AIMS: To characterize the bilingualism factors, speech and language symptoms, and patterns of language impairment in a retrospective cohort of bilingual speakers with PPA.
METHODS: In a large cohort (N = 69) of bilingual speakers, we performed a chart review to extract information regarding self/caregiver-reported PPA symptoms, first language impacted by PPA at symptom onset, less preserved language at time of evaluation, and bilingual history factors (age/order of acquisition (L1/L2) and language dominance). We explored how emergence and presentation of symptoms associated with bilingualism factors.
RESULTS: The presenting symptoms were mostly consistent with current PPA diagnostic criteria, although symptoms unique to bilingual speakers were reported. The language reported to first be impacted by PPA, as well as the less preserved language at the time of evaluation, was generally reported to be the less dominant language, regardless of PPA variant. These measures did not associate as closely with age/order of acquisition (L1 versus L2).
CONCLUSION: Bilingual speakers with PPA may report additional symptoms that reflect their ability to speak more than one language. The less dominant language was most susceptible to the initial impact of PPA and also tended to the less preserved language at the time of evaluation. Future studies of bilingual speakers with neurodegenerative diseases should systematically consider bilingualism factors, which are likely to contribute to clinical presentation and disease progression.",Alzheimer’s disease; Bilingualism; frontotemporal dementia; primary progressive aphasia,Journal Article,2026,Aphasiology,eligible,eligible,final,not_applicable,not_relevant,exclude,excluded_relevance,Adjudicação humana,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO scientific relevance criteria.,Elegibilidade confirmada durante adjudicação humana,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-071,FTD,37356113,https://pubmed.ncbi.nlm.nih.gov/37356113/,Frontal variant Alzheimer's disease: A systematic narrative synthesis.,Brown Andrea; Salo Sarah K; Savage Greg,"BACKGROUND: Frontal variant Alzheimer's disease (fvAD) is considered a rare form of Alzheimer's disease (AD) which may be misdiagnosed as behavioural variant frontotemporal dementia (bvFTD). The literature has tended to conflate behavioural and executive dysfunction in fvAD cohorts and uses both AD diagnostic criteria and bvFTD diagnostic criteria to classify fvAD cohorts. The primary aim of this narrative synthesis was to summarise neuropsychological findings in fvAD cohorts in the context of established AD pathology.
METHODS: EMBASE, PsycINFO, PROQUEST and MEDLINE databases were searched for studies eligible for inclusion. Studies with both neuropsychological and biomarker evidence were included in the final narrative synthesis.
RESULTS: Ten studies were reviewed, including samples totalling 342 fvAD participants, 178 typical AD participants and 250 bvFTD participants. The review revealed areas worthy of further investigation that may aid differential diagnosis, including the degree of executive dysfunction in fvAD cohorts relative to bvFTD cohorts, the onset of behavioural and cognitive symptomatology, and similarities between fvAD and typical AD cognitive profiles.
CONCLUSION: There was insufficient neuropsychological evidence to clearly differentiate fvAD and bvFTD cognitive phenotypes, however, the review has highlighted distinctive features of the two disorders that may guide differential diagnosis in future research. Moreover, the review has highlighted issues involving disparate diagnostic criteria used to classify fvAD cohorts, contributing to variation in findings.",Behavioural variant Alzheimer's; Behavioural variant frontotemporal dementia; Dysexecutive Alzheimer's; Frontal variant Alzheimer's,Journal Article; Review,2023,Cortex; a journal devoted to the study of the nervous system and behavior,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Revisão ou meta-análise,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-072,FTD,35943443,https://pubmed.ncbi.nlm.nih.gov/35943443/,"Living With Frontotemporal Degeneration: Diagnostic Journey, Symptom Experiences, and Disease Impact.",Barker Megan S; Dodge Shana G; Niehoff Debra; Denny Sharon; Dacks Penny A; Dickinson Susan; Cosentino Stephanie; Wheaton Dianna K H,"Frontotemporal degeneration (FTD) is an umbrella term encompassing a range of rare neurodegenerative disorders that cause progressive declines in cognition, behavior, and personality. Hearing directly from individuals living with FTD and their care partners is critical in optimizing care, identifying meaningful clinical trial endpoints, and improving research recruitment and retention. The current paper presents a subset of data from the FTD Insights Survey, chronicling the diagnostic journey, symptoms, and the impact of FTD on distress, quality of life, and independence, in the mild to moderate stages of the disease. Survey respondents included 219 individuals diagnosed with FTD and 437 current care partners, representing a range of FTD diagnoses. Around half of survey respondents reported seeing three or more doctors before an FTD diagnosis was given, and a range of prior diagnoses were noted. Most frequently endorsed symptoms tended to be consistent with clinical characteristics of the specific diagnosis, though there was significant variability in symptoms reported within diagnostic categories as well as considerable overlap in symptoms between diagnostic categories. Cognitive and language symptoms of FTD were generally most distressing to the person diagnosed, and a loss of independence was endorsed as affecting quality of life. The distinct perspectives of diagnosed persons and care partners regarding disease impact differed notably for bvFTD/Pick's disease. Participating independently in a range of activities, within the home, outside the home, and with other people, were reported as challenging for people living with FTD, underscoring the degree to which the lives of these individuals are affected even at the mild and moderate stages of disease. Overall, by heeding the perspectives of those living with FTD, we can begin to design more meaningful research studies, provide better care, and develop therapies that improve quality of life.",frontotemporal degeneration; frontotemporal dementia; lived experience; survey,"Journal Article; Research Support, Non-U.S. Gov't",2022,Journal of geriatric psychiatry and neurology,eligible,eligible,final,complete,primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-073,FTD,41739556,https://pubmed.ncbi.nlm.nih.gov/41739556/,Neuronal TDP-43 regulates myelin formation via neurexin 1 mRNA stabilization.,Li Jiayi; Iguchi Yohei; Yoshida Kenji; Kato Daisuke; Araki Kunihiko; Kobayashi Kenta; Yokoi Satoshi; Yoshimoto Rei; Iida Madoka; Amakusa Yoshinobu; Kawakami Yu; Yoshimura Takashi; Chikuchi Ryo; Tsujikawa Koyo; Riku Yuichi; Iwasaki Yasushi; Okada Yohei; Ohno Nobuhiko; Wake Hiroaki; Katsuno Masahisa,"Amyotrophic lateral sclerosis (ALS) and frontotemporal lobar degeneration (FTLD) develop as spatial pathologies in which neurons and glial cells are interconnected. TAR DNA-binding protein 43 (TDP-43) is a major pathological protein that is inextricably associated with ALS and FTLD. In this study, we investigated the roles of neuronal TDP-43 in neuron-oligodendrocyte interactions using neuron-specific TDP-43 knockout (TDP-43cKO) mice. TDP-43 depletion in neurons induced hypomyelination, which was confirmed by immunohistochemistry and ultrastructural analysis. In addition, conduction disturbance was revealed by electrophysiological analysis. The hypomyelination of TDP-43cKO mouse was restored by cytoplasmic TDP-43 supplementation in neurons. Neuron-specific transcriptome analysis revealed that neurexin 1 (NRXN1) is the regulatory target of TDP-43, which promotes myelin formation. The hypomyelination of TDP-43cKO mice was also restored by NRXN1b supplementation in neurons. We further confirmed that TDP-43 stabilizes Nrxn1 mRNA by binding to the Nrxn1 3'untranslated region (3'UTR). Although TDP-43cKO exhibited impaired recognition memory, the supplementation of NRXN1 in the hippocampus recovered the memory disturbances. In conclusion, this study demonstrates the neuron-oligodendrocyte interaction mediated by neuronal TDP-43 via NRXN1 mRNA stabilization. These findings shed light on neuron-oligodendrocyte interaction in the disease mechanisms of ALS/FTLD.",amyotrophic lateral sclerosis; frontotemporal lobar degeneration; neurexin 1; neurodegeneration; TAR DNA-binding protein 43,Journal Article,2026,Proceedings of the National Academy of Sciences of the United States of America,eligible,eligible,final,complete,co_primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-074,FTD,38132101,https://pubmed.ncbi.nlm.nih.gov/38132101/,Disruption of Mitophagy Flux through the PARL-PINK1 Pathway by CHCHD10 Mutations or CHCHD10 Depletion.,Liu Tian; Wetzel Liam; Zhu Zexi; Kumaraguru Pavan; Gorthi Viraj; Yan Yan; Bukhari Mohammed Zaheen; Ermekbaeva Aizara; Jeon Hanna; Kee Teresa R; Woo Jung-A Alexa; Kang David E,"Coiled-coil-helix-coiled-coil-helix domain-containing 10 (CHCHD10) is a nuclear-encoded mitochondrial protein which is primarily mutated in the spectrum of familial and sporadic amyotrophic lateral sclerosis (ALS)-frontotemporal dementia (FTD). Endogenous CHCHD10 levels decline in the brains of ALS-FTD patients, and the CHCHD10S59L mutation in Drosophila induces dominant toxicity together with PTEN-induced kinase 1 (PINK1), a protein critical for the induction of mitophagy. However, whether and how CHCHD10 variants regulate mitophagy flux in the mammalian brain is unknown. Here, we demonstrate through in vivo and in vitro models, as well as human FTD brain tissue, that ALS/FTD-linked CHCHD10 mutations (R15L and S59L) impair mitophagy flux and mitochondrial Parkin recruitment, whereas wild-type CHCHD10 (CHCHD10WT) normally enhances these measures. Specifically, we show that CHCHD10R15L and CHCHD10S59L mutations reduce PINK1 levels by increasing PARL activity, whereas CHCHD10WT produces the opposite results through its stronger interaction with PARL, suppressing its activity. Importantly, we also demonstrate that FTD brains with TAR DNA-binding protein-43 (TDP-43) pathology demonstrate disruption of the PARL-PINK1 pathway and that experimentally impairing mitophagy promotes TDP-43 aggregation. Thus, we provide herein new insights into the regulation of mitophagy and TDP-43 aggregation in the mammalian brain through the CHCHD10-PARL-PINK1 pathway.",CHCHD10; mitophagy; PARL; PINK1; TDP-43,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",2023,Cells,eligible,eligible,final,complete,co_primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-075,FTD,39233675,https://pubmed.ncbi.nlm.nih.gov/39233675/,Boundary-based registration improves sensitivity for detecting hypoperfusion in sporadic frontotemporal lobar degeneration.,Mihailescu Sylvia; Hlava Quinn; Cook Philip A; Mandelli Maria Luisa; Lee Suzee E; Boeve Bradley F; Dickerson Bradford C; Gorno-Tempini Maria Luisa; Rogalski Emily; Grossman Murray; Gee James; McMillan Corey T; Olm Christopher A,"INTRODUCTION: Frontotemporal lobar degeneration (FTLD) is associated with FTLD due to tau (FTLD-tau) or TDP (FTLD-TDP) inclusions found at autopsy. Arterial Spin Labeling (ASL) MRI is often acquired in the same session as a structural T1-weighted image (T1w), enabling detection of regional changes in cerebral blood flow (CBF). We hypothesize that ASL-T1w registration with more degrees of freedom using boundary-based registration (BBR) will better align ASL and T1w images and show increased sensitivity to regional hypoperfusion differences compared to manual registration in patient participants. We hypothesize that hypoperfusion will be associated with a clinical measure of disease severity, the FTLD-modified clinical dementia rating scale sum-of-boxes (FTLD-CDR).
MATERIALS AND METHODS: Patients with sporadic likely FTLD-tau (sFTLD-tau; N = 21), with sporadic likely FTLD-TDP (sFTLD-TDP; N = 14), and controls (N = 50) were recruited from the Connectomic Imaging in Familial and Sporadic Frontotemporal Degeneration project (FTDHCP). Pearson's Correlation Coefficients (CC) were calculated on cortical vertex-wise CBF between each participant for each of 3 registration methods: (1) manual registration, (2) BBR initialized with manual registration (manual+BBR), (3) and BBR initialized using FLIRT (FLIRT+BBR). Mean CBF was calculated in the same regions of interest (ROIs) for each registration method after image alignment. Paired t-tests of CC values for each registration method were performed to compare alignment. Mean CBF in each ROI was compared between groups using t-tests. Differences were considered significant at p < 0.05 (Bonferroni-corrected). We performed linear regression to relate FTLD-CDR to mean CBF in patients with sFTLD-tau and sFTLD-TDP, separately (p < 0.05, uncorrected).
RESULTS: All registration methods demonstrated significant hypoperfusion in frontal and temporal regions in each patient group relative to controls. All registration methods detected hypoperfusion in the left insular cortex, middle temporal gyrus, and temporal pole in sFTLD-TDP relative to sFTLD-tau. FTLD-CDR had an inverse association with CBF in right temporal and orbitofrontal ROIs in sFTLD-TDP. Manual+BBR performed similarly to FLIRT+BBR.
DISCUSSION: ASL is sensitive to distinct regions of hypoperfusion in patient participants relative to controls, and in patients with sFTLD-TDP relative to sFTLD-tau, and decreasing perfusion is associated with increasing disease severity, at least in sFTLD-TDP. BBR can register ASL-T1w images adequately for controls and patients.",arterial spin labeling; boundary-based registration; cerebral blood flow; frontotemporal lobar degeneration; image registration,Journal Article,2024,Frontiers in neurology,eligible,eligible,final,complete,primary_focus,include,core,Consenso A+B,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is included in the NDRO core analytical corpus.,Estudo empírico original com abstract utilizável,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-076,FTD,36781744,https://pubmed.ncbi.nlm.nih.gov/36781744/,Preclinical Interventions in Mouse Models of Frontotemporal Dementia Due to Progranulin Mutations.,Kashyap Shreya N; Boyle Nicholas R; Roberson Erik D,"Heterozygous loss-of-function mutations in progranulin (GRN) cause frontotemporal dementia (FTD), a leading cause of early-onset dementia characterized clinically by behavioral, social, and language deficits. There are currently no FDA-approved therapeutics for FTD-GRN, but this has been an active area of investigation, and several approaches are now in clinical trials. Here, we review preclinical development of therapies for FTD-GRN with a focus on testing in mouse models. Since most FTD-GRN-associated mutations cause progranulin haploinsufficiency, these approaches focus on raising progranulin levels. We begin by considering the disorders associated with altered progranulin levels, and then review the basics of progranulin biology including its lysosomal, neurotrophic, and immunomodulatory functions. We discuss mouse models of progranulin insufficiency and how they have been used in preclinical studies on a variety of therapeutic approaches. These include approaches to raise progranulin expression from the normal allele or facilitate progranulin production by the mutant allele, as well as approaches to directly increase progranulin levels by delivery across the blood-brain barrier or by gene therapy. Several of these approaches have entered clinical trials, providing hope that new therapies for FTD-GRN may be the next frontier in the treatment of neurodegenerative disease.",Frontotemporal dementia; Gene therapy; Haploinsufficiency; Lysosome; Neurodegeneration; Progranulin,"Journal Article; Research Support, Non-U.S. Gov't; Review",2023,Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Revisão ou meta-análise,,2026-08-22 01:52:33.208402-03
ndro-mvp-v0.1.2-20260823,2026-08-23,FTD-R-077,FTD,38264640,https://pubmed.ncbi.nlm.nih.gov/38264640/,Lithium management of periodic mood fluctuations in behavioural frontotemporal dementia: a case report.,Llorca-Bofí Vicent; Batalla Iolanda; Ruiz-Julián Maria; Adrados-Pérez Marina; Buil-Reiné Esther; Piñol-Ripoll Gerard; Gallart-Palau Xavier; Torrent Aurora,"The behavioural variant of Frontotemporal Dementia (bvFTD) is a neurodegenerative condition characterized by behavioural and cognitive symptoms. Mood disturbances, including manic-like episodes, can occur in bvFTD, posing diagnostic and therapeutic challenges. This case report presents a 62-year-old male with bvFTD exhibiting weekly mood fluctuations alternating between manic and depressive-like states. While initial treatment with quetiapine and trazodone showed partial improvement, the periodicity of mood fluctuations persisted. Subsequently, lithium was introduced, resulting in a notable reduction in symptom severity for both manic and depressive episodes. This report highlights the potential use of lithium as a mood stabilizer in bvFTD patients with periodic mood fluctuations, refractory to standard treatments. Further research is needed to elucidate the mechanisms underlying lithium's efficacy in bvFTD and to establish treatment guidelines.",behavioural frontotemporal dementia; case report; lithium; manic-like episodes; mood fluctuations,Case Reports; Journal Article,2024,Frontiers in psychiatry,eligible,excluded,final,not_applicable,,exclude,excluded_eligibility,Regra de elegibilidade,pilot-v1.1,no_pubmed_integrity_signal,2026-08-22 01:52:33.208402-03,This article is excluded because it does not meet NDRO eligibility requirements.,Relato ou série de casos,,2026-08-22 01:52:33.208402-03
